ts_unix,global_step,phase,reward,success_rate,proof_validity,nodes_per_query,edges_per_query
1786652669.6909387,3463680,jetson_specialization,0.7617499999999999,0.625,0.625,21.3125,184.5625
1786652670.3418965,3463696,jetson_specialization,0.361875,0.5,0.5,54.5625,1954.8125
1786652670.925978,3463712,jetson_specialization,0.18837499999999996,0.4375,0.4375,50.1875,1188.4375
1786652671.54057,3463728,jetson_specialization,0.7556875,0.625,0.625,36.4375,1093.375
1786652672.1506844,3463744,jetson_specialization,0.9475,0.6875,0.6875,32.9375,1056.25
1786652672.7247913,3463760,jetson_specialization,0.9661249999999999,0.6875,0.6875,18.375,112.6875
1786652673.318357,3463776,jetson_specialization,0.793125,0.6875,0.6875,189.75,1171.5
1786652673.9152749,3463792,jetson_specialization,0.7819375,0.625,0.625,11.8125,89.0
1786652674.510761,3463808,jetson_specialization,0.7879374999999998,0.625,0.625,5.8125,26.125
1786652675.1153128,3463824,jetson_specialization,0.5978125,0.5625,0.5625,13.3125,782.375
1786652675.7196949,3463840,jetson_specialization,0.8069999999999999,0.6875,0.6875,174.25,941.125
1786652676.2880175,3463856,jetson_specialization,-0.15456250000000002,0.3125,0.3125,20.5625,77.0625
1786652676.894061,3463872,jetson_specialization,0.7821875,0.625,0.625,10.8125,86.75
1786652677.4707363,3463888,jetson_specialization,0.5628124999999999,0.5625,0.5625,44.25,95.0
1786652678.0662425,3463904,jetson_specialization,0.42249999999999993,0.5625,0.5625,191.0625,1071.75
1786652678.6535401,3463920,jetson_specialization,0.7876875,0.625,0.625,10.125,58.1875
1786652679.2134223,3463936,jetson_specialization,0.5864375,0.5625,0.5625,30.375,152.125
1786652679.7772267,3463952,jetson_specialization,0.22912499999999997,0.4375,0.4375,8.5625,238.375
1786652680.3850513,3463968,jetson_specialization,0.6416249999999999,0.625,0.625,143.1875,496.3125
1786652680.9653876,3463984,jetson_specialization,0.029499999999999943,0.375,0.375,6.9375,69.3125
1786652681.6071818,3464000,jetson_specialization,0.017374999999999988,0.375,0.375,27.1875,657.75
1786652682.1797192,3464016,jetson_specialization,1.141375,0.75,0.75,31.4375,237.9375
1786652682.7543454,3464032,jetson_specialization,0.5838749999999999,0.5625,0.5625,31.3125,1055.5
1786652683.3571618,3464048,jetson_specialization,0.39268749999999997,0.5,0.5,26.875,1063.5
1786652683.8992574,3464064,jetson_specialization,0.7838749999999999,0.625,0.625,18.75,67.6875
1786652684.534092,3464080,jetson_specialization,0.9628125,0.6875,0.6875,13.625,677.0625
1786652685.110881,3464096,jetson_specialization,0.7761874999999998,0.625,0.625,15.125,52.9375
1786652685.8045764,3464112,jetson_specialization,0.7275,0.625,0.625,189.375,3534.6875
1786652686.3681638,3464128,jetson_specialization,0.5886875,0.5625,0.5625,22.4375,61.25
1786652686.9471128,3464144,jetson_specialization,0.5513125,0.5625,0.5625,57.4375,203.875
1786652687.5452108,3464160,jetson_specialization,1.5234375,0.875,0.875,17.875,48.875
1786652688.1513822,3464176,jetson_specialization,0.9316249999999999,0.6875,0.6875,46.4375,209.5
1786652688.7458775,3464192,jetson_specialization,1.33975,0.8125,0.8125,13.25,113.875
1786652689.3537977,3464208,jetson_specialization,0.021812499999999957,0.375,0.375,25.1875,1033.6875
1786652689.9696097,3464224,jetson_specialization,0.4188124999999999,0.5,0.5,4.8125,49.75
1786652690.5956511,3464240,jetson_specialization,0.29318749999999993,0.5,0.5,132.0625,268.625
1786652691.2214272,3464256,jetson_specialization,1.146,0.75,0.75,32.5,1048.125
1786652691.8021288,3464272,jetson_specialization,0.020999999999999963,0.375,0.375,31.6875,303.125
1786652692.4082434,3464288,jetson_specialization,0.58575,0.5625,0.5625,16.5,83.625
1786652693.0683105,3464304,jetson_specialization,-0.17187500000000003,0.3125,0.3125,5.375,55.5
1786652693.7205126,3464320,jetson_specialization,-0.17337499999999995,0.3125,0.3125,4.3125,99.625
1786652694.318482,3464336,jetson_specialization,0.59075,0.5625,0.5625,10.6875,98.875
1786652694.957021,3464352,jetson_specialization,1.12025,0.75,0.75,29.0,99.25
1786652695.5604935,3464368,jetson_specialization,1.1566874999999999,0.75,0.75,4.8125,22.625
1786652696.1876924,3464384,jetson_specialization,1.147,0.75,0.75,12.875,91.9375
1786652696.789067,3464400,jetson_specialization,0.7915000000000001,0.625,0.625,6.3125,62.1875
1786652697.380335,3464416,jetson_specialization,0.9469375,0.6875,0.6875,35.9375,360.5
1786652698.0393262,3464432,jetson_specialization,0.384375,0.5,0.5,28.6875,614.1875
1786652698.7453914,3464448,jetson_specialization,0.7448125,0.625,0.625,27.0,78.5625
1786652699.3540156,3464464,jetson_specialization,0.017562499999999953,0.375,0.375,24.5,96.625
1786652699.933453,3464480,jetson_specialization,0.5855,0.5625,0.5625,27.25,142.875
1786652700.549169,3464496,jetson_specialization,1.1500625,0.75,0.75,18.6875,94.9375
1786652701.1532729,3464512,jetson_specialization,0.9626875,0.6875,0.6875,16.125,1038.5625
1786652701.7830808,3464528,jetson_specialization,0.7253124999999999,0.625,0.625,64.3125,1165.75
1786652702.365385,3464544,jetson_specialization,0.9791875,0.6875,0.6875,3.75,35.375
1786652703.0275826,3464560,jetson_specialization,1.0953125,0.75,0.75,71.8125,1991.1875
1786652703.5913174,3464576,jetson_specialization,0.21518750000000003,0.4375,0.4375,27.4375,751.0
1786652704.1506925,3464592,jetson_specialization,0.7906875,0.625,0.625,7.125,32.625
1786652704.8156679,3464608,jetson_specialization,0.3860625,0.5,0.5,37.4375,1709.8125
1786652705.4999175,3464624,jetson_specialization,0.7253125,0.6875,0.6875,251.0625,1662.75
1786652706.0810459,3464640,jetson_specialization,0.5958124999999999,0.5625,0.5625,8.8125,26.3125
1786652706.6816301,3464656,jetson_specialization,1.1408749999999999,0.75,0.75,31.9375,307.6875
1786652707.2503724,3464672,jetson_specialization,0.975375,0.6875,0.6875,9.9375,33.5
1786652707.870555,3464688,jetson_specialization,0.6023125,0.5625,0.5625,15.3125,52.5625
1786652708.4182608,3464704,jetson_specialization,0.2333125,0.4375,0.4375,5.25,27.5625
1786652709.014085,3464720,jetson_specialization,0.8001874999999999,0.6875,0.6875,184.375,338.8125
1786652709.6047966,3464736,jetson_specialization,0.5913124999999999,0.5625,0.5625,16.5625,139.9375
1786652710.2206297,3464752,jetson_specialization,0.978375,0.6875,0.6875,3.6875,15.875
1786652710.7986865,3464768,jetson_specialization,0.78,0.625,0.625,13.75,79.25
1786652711.4120104,3464784,jetson_specialization,0.9770000000000001,0.6875,0.6875,5.875,25.8125
1786652712.0243025,3464800,jetson_specialization,0.7693125,0.6875,0.6875,214.375,1132.5
1786652712.619876,3464816,jetson_specialization,0.6975625,0.625,0.625,104.3125,1235.5625
1786652713.2200787,3464832,jetson_specialization,1.0146875,0.75,0.75,154.0625,1164.0625
1786652713.8068948,3464848,jetson_specialization,0.6572500000000001,0.625,0.625,139.75,264.1875
1786652714.3793707,3464864,jetson_specialization,0.4065,0.5,0.5,21.9375,823.0625
1786652714.9575968,3464880,jetson_specialization,0.4106875,0.5,0.5,11.375,298.9375
1786652715.5452812,3464896,jetson_specialization,1.1560625,0.75,0.75,12.6875,173.0625
1786652716.1173291,3464912,jetson_specialization,0.22762499999999994,0.4375,0.4375,16.625,337.0
1786652716.7065897,3464928,jetson_specialization,0.9708750000000002,0.6875,0.6875,12.0625,69.75
1786652717.3142443,3464944,jetson_specialization,1.1411875,0.75,0.75,21.125,70.5
1786652717.933269,3464960,jetson_specialization,1.149,0.75,0.75,12.5,124.25
1786652718.5681915,3464976,jetson_specialization,1.3041874999999998,0.8125,0.8125,52.0625,843.9375
1786652719.125155,3464992,jetson_specialization,0.227625,0.4375,0.4375,12.5625,180.5625
1786652719.720225,3465008,jetson_specialization,0.40825,0.5,0.5,25.9375,1616.5625
1786652720.2925076,3465024,jetson_specialization,0.8446875,0.6875,0.6875,148.75,297.1875
1786652720.930324,3465040,jetson_specialization,0.766375,0.625,0.625,31.4375,1107.9375
1786652721.5210254,3465056,jetson_specialization,0.783125,0.625,0.625,7.375,54.0
1786652722.0782893,3465072,jetson_specialization,0.9681249999999999,0.6875,0.6875,21.25,135.1875
1786652722.665102,3465088,jetson_specialization,0.5811875000000001,0.5625,0.5625,25.875,388.3125
1786652723.229856,3465104,jetson_specialization,-0.08424999999999999,0.375,0.375,142.625,644.5625
1786652723.7706301,3465120,jetson_specialization,0.2356875,0.4375,0.4375,6.8125,69.9375
1786652724.3652017,3465136,jetson_specialization,0.7223125,0.625,0.625,76.3125,188.5625
1786652724.9882793,3465152,jetson_specialization,0.5324374999999999,0.5625,0.5625,69.75,1685.75
1786652725.6031694,3465168,jetson_specialization,0.5861875,0.5625,0.5625,15.1875,835.4375
1786652726.2388163,3465184,jetson_specialization,1.6968125,0.9375,0.9375,30.375,1581.9375
1786652726.8555455,3465200,jetson_specialization,1.5086249999999999,0.875,0.875,28.625,134.125
1786652727.4022706,3465216,jetson_specialization,-0.34837499999999993,0.25,0.25,31.75,104.3125
1786652727.9872649,3465232,jetson_specialization,0.5970625,0.5625,0.5625,17.3125,82.625
1786652728.575695,3465248,jetson_specialization,0.570375,0.5625,0.5625,40.75,651.5
1786652729.1522985,3465264,jetson_specialization,0.9791875,0.6875,0.6875,6.9375,81.5
1786652729.742349,3465280,jetson_specialization,0.22837499999999994,0.4375,0.4375,19.125,667.0625
1786652730.3803573,3465296,jetson_specialization,0.96875,0.6875,0.6875,10.0625,46.3125
1786652730.9718592,3465312,jetson_specialization,1.3265625,0.8125,0.8125,30.5,926.875
1786652731.6005332,3465328,jetson_specialization,0.7979375,0.6875,0.6875,187.375,1076.875
1786652732.1855335,3465344,jetson_specialization,0.7590625,0.625,0.625,38.75,161.375
1786652732.7724488,3465360,jetson_specialization,0.20712499999999995,0.4375,0.4375,25.75,597.5
1786652733.364508,3465376,jetson_specialization,0.542875,0.5625,0.5625,70.6875,1132.375
1786652733.9965832,3465392,jetson_specialization,0.48074999999999996,0.5625,0.5625,126.3125,1679.0625
1786652734.5365453,3465408,jetson_specialization,0.4198125,0.5,0.5,11.9375,45.5
1786652735.1265738,3465424,jetson_specialization,1.1320625,0.75,0.75,37.5,232.75
1786652735.7263105,3465440,jetson_specialization,-0.15825000000000006,0.3125,0.3125,25.0625,740.6875
1786652736.2896311,3465456,jetson_specialization,0.5920625,0.5625,0.5625,20.6875,66.8125
1786652736.8330684,3465472,jetson_specialization,0.4150625,0.5,0.5,11.0,46.75
1786652737.437049,3465488,jetson_specialization,0.7867500000000001,0.625,0.625,11.0625,63.625
1786652738.0606518,3465504,jetson_specialization,0.9530625,0.6875,0.6875,29.875,316.3125
1786652738.624737,3465520,jetson_specialization,0.4099375,0.5,0.5,17.75,258.9375
1786652739.269273,3465536,jetson_specialization,0.923375,0.6875,0.6875,54.625,2227.25
1786652739.8749828,3465552,jetson_specialization,1.2359375,0.8125,0.8125,121.125,1180.875
1786652740.4324634,3465568,jetson_specialization,1.15825,0.75,0.75,17.8125,98.75
1786652741.015991,3465584,jetson_specialization,0.37875,0.5,0.5,50.5625,1122.5625
1786652741.5766647,3465600,jetson_specialization,0.5025625,0.5625,0.5625,115.875,814.375
1786652742.159659,3465616,jetson_specialization,0.7810625,0.625,0.625,20.0,83.6875
1786652742.798266,3465632,jetson_specialization,0.28562499999999996,0.5,0.5,136.375,1729.375
1786652743.4032297,3465648,jetson_specialization,1.329125,0.8125,0.8125,22.25,175.3125
1786652743.961896,3465664,jetson_specialization,-0.4453125,0.25,0.25,128.6875,736.875
1786652744.5675545,3465680,jetson_specialization,0.23731249999999998,0.4375,0.4375,3.6875,23.4375
1786652746.8974984,3465696,jetson_specialization,-0.006812499999999999,0.375,0.375,135.8125,734.8125
1786652747.4923062,3465712,jetson_specialization,0.023437500000000028,0.375,0.375,39.8125,1071.1875
1786652748.0365655,3465728,jetson_specialization,0.2331875,0.4375,0.4375,10.25,90.0625
1786652748.5964222,3465744,jetson_specialization,0.7851875,0.625,0.625,19.9375,724.0625
1786652749.1781013,3465760,jetson_specialization,0.74425,0.625,0.625,55.1875,916.4375
1786652749.7587311,3465776,jetson_specialization,0.9105624999999999,0.6875,0.6875,69.125,156.6875
1786652750.3313177,3465792,jetson_specialization,0.5971875,0.5625,0.5625,16.375,64.875
1786652750.9147594,3465808,jetson_specialization,0.4136875,0.5625,0.5625,199.5625,1229.3125
1786652751.5490284,3465824,jetson_specialization,0.567,0.5625,0.5625,39.25,1436.0625
1786652752.187554,3465840,jetson_specialization,0.9453125,0.6875,0.6875,37.5,469.375
1786652752.786097,3465856,jetson_specialization,0.5953124999999999,0.5625,0.5625,20.6875,100.0
1786652753.375565,3465872,jetson_specialization,0.3991875,0.5,0.5,23.625,777.875
1786652753.9671345,3465888,jetson_specialization,1.1564999999999999,0.75,0.75,14.6875,1044.125
1786652754.5453448,3465904,jetson_specialization,-0.5158750000000001,0.1875,0.1875,11.6875,122.75
1786652755.086741,3465920,jetson_specialization,0.022687499999999985,0.375,0.375,34.9375,150.3125
1786652755.6621988,3465936,jetson_specialization,0.965875,0.6875,0.6875,19.4375,184.9375
1786652756.2074533,3465952,jetson_specialization,0.41474999999999995,0.5,0.5,15.375,74.25
1786652756.81101,3465968,jetson_specialization,1.1420625,0.75,0.75,26.6875,1089.1875
1786652757.3940399,3465984,jetson_specialization,0.5783125,0.5625,0.5625,34.4375,167.3125
1786652757.9758234,3466000,jetson_specialization,0.7889375000000001,0.625,0.625,10.5,99.4375
1786652758.5598547,3466016,jetson_specialization,0.7855624999999999,0.625,0.625,7.375,50.0
1786652759.1064029,3466032,jetson_specialization,0.4193125,0.5,0.5,13.25,52.9375
1786652759.6811297,3466048,jetson_specialization,0.016874999999999946,0.375,0.375,42.3125,1617.6875
1786652760.2323678,3466064,jetson_specialization,0.7924375,0.625,0.625,13.5,186.375
1786652760.7773128,3466080,jetson_specialization,0.5965,0.5625,0.5625,19.5,124.4375
1786652761.3700454,3466096,jetson_specialization,0.5875625,0.5625,0.5625,22.75,102.0625
1786652762.0414875,3466112,jetson_specialization,0.9382499999999999,0.6875,0.6875,46.25,1935.875
1786652762.6082854,3466128,jetson_specialization,0.22968750000000004,0.4375,0.4375,15.375,81.75
1786652763.230255,3466144,jetson_specialization,0.9620625,0.6875,0.6875,22.4375,1105.8125
1786652763.7928689,3466160,jetson_specialization,0.7904374999999999,0.625,0.625,9.0,49.5
1786652764.4186232,3466176,jetson_specialization,0.64575,0.625,0.625,148.0625,1708.0625
1786652765.0017292,3466192,jetson_specialization,0.048374999999999946,0.4375,0.4375,192.625,1087.75
1786652765.5933537,3466208,jetson_specialization,0.577,0.5625,0.5625,37.375,179.375
1786652766.214794,3466224,jetson_specialization,0.733,0.625,0.625,66.4375,2098.875
1786652766.770324,3466240,jetson_specialization,1.1640625,0.75,0.75,9.5,42.0625
1786652767.3902204,3466256,jetson_specialization,0.5893125,0.5625,0.5625,16.9375,286.6875
1786652767.9696658,3466272,jetson_specialization,0.7627499999999999,0.625,0.625,30.1875,130.0
1786652768.554669,3466288,jetson_specialization,0.7693125,0.625,0.625,30.1875,698.5
1786652769.1736915,3466304,jetson_specialization,0.6005625,0.625,0.625,192.375,1444.9375
1786652769.763523,3466320,jetson_specialization,0.3993749999999999,0.5,0.5,22.625,737.5625
1786652770.330483,3466336,jetson_specialization,0.7821874999999999,0.625,0.625,16.4375,95.4375
1786652770.9010735,3466352,jetson_specialization,0.21637499999999998,0.4375,0.4375,27.0625,1098.4375
1786652771.4764771,3466368,jetson_specialization,0.9745625,0.6875,0.6875,17.25,1094.9375
1786652772.0446446,3466384,jetson_specialization,0.47550000000000003,0.5625,0.5625,139.6875,314.9375
1786652772.6228116,3466400,jetson_specialization,1.3476249999999999,0.8125,0.8125,9.4375,29.1875
1786652773.1807666,3466416,jetson_specialization,-0.09149999999999991,0.375,0.375,150.6875,874.25
1786652773.7218368,3466432,jetson_specialization,0.22874999999999995,0.4375,0.4375,15.5,73.3125
1786652774.323435,3466448,jetson_specialization,0.57025,0.5625,0.5625,39.25,1172.1875
1786652774.9371042,3466464,jetson_specialization,0.7561875,0.625,0.625,37.5625,1108.5625
1786652775.5767536,3466480,jetson_specialization,0.768375,0.625,0.625,27.8125,1048.0
1786652776.126291,3466496,jetson_specialization,0.4194374999999999,0.5,0.5,14.75,49.6875
1786652776.6928785,3466512,jetson_specialization,-0.1671875000000001,0.3125,0.3125,40.5,1026.25
1786652777.255371,3466528,jetson_specialization,0.599375,0.5625,0.5625,11.75,96.4375
1786652777.8732488,3466544,jetson_specialization,0.36268749999999994,0.5,0.5,63.375,2110.9375
1786652778.4480195,3466560,jetson_specialization,0.30337499999999995,0.5,0.5,125.125,858.375
1786652778.9959784,3466576,jetson_specialization,0.2004375,0.4375,0.4375,44.625,172.75
1786652779.564391,3466592,jetson_specialization,0.9658125,0.6875,0.6875,19.5,73.625
1786652780.1769383,3466608,jetson_specialization,1.15425,0.75,0.75,17.75,44.6875
1786652780.7445607,3466624,jetson_specialization,0.41774999999999995,0.5,0.5,3.4375,18.3125
1786652781.3611677,3466640,jetson_specialization,0.7711250000000001,0.625,0.625,23.4375,1073.625
1786652781.9252777,3466656,jetson_specialization,0.008187499999999931,0.375,0.375,49.375,1090.3125
1786652782.528886,3466672,jetson_specialization,0.76625,0.625,0.625,31.5625,1092.75
1786652783.0845873,3466688,jetson_specialization,0.41681250000000003,0.5,0.5,14.125,53.4375
1786652783.696954,3466704,jetson_specialization,0.5999375,0.5625,0.5625,10.375,51.375
1786652784.2922184,3466720,jetson_specialization,0.5871875,0.5625,0.5625,27.1875,90.8125
1786652784.865516,3466736,jetson_specialization,0.4164999999999999,0.5,0.5,11.125,123.5625
1786652785.462329,3466752,jetson_specialization,1.3321874999999999,0.8125,0.8125,20.0625,200.5
1786652786.0481992,3466768,jetson_specialization,0.5974374999999998,0.5625,0.5625,14.5,68.625
1786652786.64497,3466784,jetson_specialization,0.9400625,0.6875,0.6875,40.375,1072.5625
1786652787.2368577,3466800,jetson_specialization,1.0226250000000001,0.75,0.75,149.375,778.6875
1786652787.8515115,3466816,jetson_specialization,0.5947499999999999,0.5625,0.5625,6.625,55.375
1786652788.4762864,3466832,jetson_specialization,0.5991249999999999,0.5625,0.5625,12.0,43.875
1786652789.1042678,3466848,jetson_specialization,0.9176249999999999,0.6875,0.6875,57.9375,724.125
1786652789.6878521,3466864,jetson_specialization,0.41574999999999995,0.5,0.5,4.625,17.5625
1786652790.289098,3466880,jetson_specialization,1.3415624999999998,0.8125,0.8125,16.3125,103.0
1786652790.8420794,3466896,jetson_specialization,0.030437499999999923,0.375,0.375,24.6875,193.8125
1786652791.5006735,3466912,jetson_specialization,0.7483124999999999,0.625,0.625,42.1875,414.875
1786652792.0538182,3466928,jetson_specialization,0.21068749999999997,0.4375,0.4375,31.125,142.0625
1786652792.6411195,3466944,jetson_specialization,0.5707499999999999,0.5625,0.5625,41.1875,1103.75
1786652793.23636,3466960,jetson_specialization,0.7782499999999999,0.625,0.625,13.0625,222.4375
1786652793.7860746,3466976,jetson_specialization,0.7891874999999999,0.625,0.625,12.5625,101.0625
1786652794.3989258,3466992,jetson_specialization,0.3486875,0.5,0.5,72.5,1616.1875
1786652794.9979706,3467008,jetson_specialization,0.666875,0.625,0.625,129.3125,264.5625
1786652795.5688624,3467024,jetson_specialization,0.9735,0.6875,0.6875,10.1875,51.75
1786652796.1756768,3467040,jetson_specialization,1.1375,0.75,0.75,34.5,1307.5
1786652796.7647946,3467056,jetson_specialization,0.9705625,0.6875,0.6875,8.25,39.5
1786652797.3572953,3467072,jetson_specialization,0.27075,0.5,0.5,157.75,1295.8125
1786652797.9497526,3467088,jetson_specialization,0.9665625,0.6875,0.6875,20.375,106.5625
1786652798.4916358,3467104,jetson_specialization,0.418875,0.5,0.5,11.25,36.6875
1786652799.053591,3467120,jetson_specialization,0.600125,0.5625,0.5625,16.6875,68.3125
1786652799.6717734,3467136,jetson_specialization,1.1426875,0.75,0.75,24.4375,487.0
1786652800.2943733,3467152,jetson_specialization,0.19043750000000004,0.4375,0.4375,50.5625,1066.5
1786652800.8973086,3467168,jetson_specialization,1.3333125,0.8125,0.8125,26.1875,1065.375
1786652801.5081236,3467184,jetson_specialization,0.02862500000000001,0.375,0.375,25.6875,796.125
1786652802.0745516,3467200,jetson_specialization,0.7914374999999999,0.625,0.625,8.8125,74.25
1786652802.666163,3467216,jetson_specialization,0.5781874999999999,0.5625,0.5625,32.875,1055.0
1786652803.277012,3467232,jetson_specialization,0.1828125,0.4375,0.4375,55.75,2060.5
1786652803.8839788,3467248,jetson_specialization,0.7533124999999999,0.625,0.625,42.875,1128.8125
1786652804.4607093,3467264,jetson_specialization,-0.15318749999999998,0.3125,0.3125,21.625,148.1875
1786652805.0271602,3467280,jetson_specialization,0.77925,0.625,0.625,17.75,86.25
1786652805.5723567,3467296,jetson_specialization,0.03574999999999996,0.375,0.375,20.1875,66.0625
1786652806.1572104,3467312,jetson_specialization,0.7991874999999998,0.625,0.625,5.125,49.8125
1786652806.737695,3467328,jetson_specialization,0.6036874999999999,0.5625,0.5625,5.8125,59.8125
1786652807.3563895,3467344,jetson_specialization,1.1670625,0.75,0.75,4.9375,23.875
1786652807.9724743,3467360,jetson_specialization,0.7686875,0.625,0.625,33.1875,716.1875
1786652808.7986357,3467376,jetson_specialization,0.9684375,0.6875,0.6875,17.6875,167.6875
1786652809.438126,3467392,jetson_specialization,1.0751875,0.75,0.75,95.1875,1724.0
1786652810.0545812,3467408,jetson_specialization,0.21831250000000002,0.5,0.5,209.375,1687.3125
1786652810.6675413,3467424,jetson_specialization,0.7504374999999999,0.625,0.625,40.0625,1231.0
1786652811.2507658,3467440,jetson_specialization,0.9596250000000001,0.6875,0.6875,17.5625,56.6875
1786652811.823386,3467456,jetson_specialization,1.16275,0.75,0.75,9.25,129.125
1786652812.4383423,3467472,jetson_specialization,1.69075,0.9375,0.9375,44.5625,1422.5625
1786652813.0369368,3467488,jetson_specialization,0.39593749999999994,0.5,0.5,30.9375,1063.6875
1786652813.628684,3467504,jetson_specialization,0.22799999999999998,0.4375,0.4375,18.6875,321.9375
1786652814.426627,3467520,jetson_specialization,0.3434999999999999,0.5,0.5,77.6875,3094.4375
1786652814.9921062,3467536,jetson_specialization,0.21868749999999998,0.4375,0.4375,21.5,437.75
1786652815.6212587,3467552,jetson_specialization,1.3168125,0.8125,0.8125,43.5,2093.5
1786652816.2628534,3467568,jetson_specialization,0.746,0.625,0.625,51.0,680.1875
1786652816.868149,3467584,jetson_specialization,0.9653125,0.6875,0.6875,15.125,85.125
1786652817.426393,3467600,jetson_specialization,0.4066875,0.5,0.5,17.125,68.6875
1786652818.0019393,3467616,jetson_specialization,0.779,0.625,0.625,17.1875,92.125
1786652818.6200113,3467632,jetson_specialization,0.3696249999999999,0.5,0.5,58.875,1121.875
1786652819.2321725,3467648,jetson_specialization,0.7613749999999999,0.625,0.625,37.25,845.875
1786652819.7866573,3467664,jetson_specialization,0.7921874999999999,0.625,0.625,13.75,471.1875
1786652820.3336227,3467680,jetson_specialization,0.22306249999999989,0.4375,0.4375,15.5,141.0
1786652820.9060984,3467696,jetson_specialization,0.40399999999999997,0.5,0.5,18.8125,64.6875
1786652821.4799352,3467712,jetson_specialization,0.598125,0.5625,0.5625,11.375,124.375
1786652822.1173968,3467728,jetson_specialization,0.5940624999999999,0.5625,0.5625,9.75,60.625
1786652822.68908,3467744,jetson_specialization,0.7850624999999999,0.625,0.625,11.9375,62.9375
1786652823.2633376,3467760,jetson_specialization,0.7849375000000001,0.625,0.625,12.875,49.25
1786652823.8613427,3467776,jetson_specialization,0.5650625,0.5625,0.5625,46.0625,1356.1875
1786652824.4836185,3467792,jetson_specialization,0.77925,0.625,0.625,20.1875,649.9375
1786652825.0286374,3467808,jetson_specialization,0.79725,0.625,0.625,7.875,86.5
1786652825.607752,3467824,jetson_specialization,1.1459375,0.75,0.75,24.4375,375.8125
1786652826.1990528,3467840,jetson_specialization,0.39068749999999997,0.5,0.5,32.9375,1244.625
1786652826.7973723,3467856,jetson_specialization,0.39756250000000004,0.5,0.5,24.4375,852.5
1786652827.3654242,3467872,jetson_specialization,1.1518125000000001,0.75,0.75,27.375,1037.5625
1786652827.8961225,3467888,jetson_specialization,0.047562499999999994,0.375,0.375,13.25,50.5
1786652828.4952476,3467904,jetson_specialization,0.78925,0.625,0.625,4.5,36.4375
1786652829.1208766,3467920,jetson_specialization,1.328875,0.8125,0.8125,22.5,293.625
1786652829.7510302,3467936,jetson_specialization,0.9624375000000001,0.6875,0.6875,11.75,64.125
1786652830.315108,3467952,jetson_specialization,0.6068125,0.5625,0.5625,6.75,28.25
1786652830.842126,3467968,jetson_specialization,0.047687499999999994,0.375,0.375,11.5,34.9375
1786652831.3952463,3467984,jetson_specialization,0.9681249999999999,0.6875,0.6875,21.25,115.3125
1786652831.9514945,3468000,jetson_specialization,0.7809375000000001,0.625,0.625,18.5,101.125
1786652832.5181613,3468016,jetson_specialization,1.337625,0.8125,0.8125,22.6875,127.9375
1786652833.0498302,3468032,jetson_specialization,0.4258125,0.5,0.5,6.75,36.1875
1786652833.6062028,3468048,jetson_specialization,0.21543750000000006,0.4375,0.4375,29.625,153.6875
1786652834.1477451,3468064,jetson_specialization,1.166125,0.75,0.75,13.1875,88.8125
1786652834.706692,3468080,jetson_specialization,0.22187499999999996,0.4375,0.4375,23.1875,1097.9375
1786652835.3071363,3468096,jetson_specialization,0.7448750000000001,0.625,0.625,52.125,1134.0
1786652835.9225051,3468112,jetson_specialization,-0.08662500000000001,0.375,0.375,141.75,2121.875
1786652836.5620372,3468128,jetson_specialization,0.7723125,0.625,0.625,27.0625,192.1875
1786652837.1118908,3468144,jetson_specialization,0.13856250000000003,0.4375,0.4375,105.6875,637.8125
1786652837.7043743,3468160,jetson_specialization,1.1590625,0.75,0.75,11.3125,37.125
1786652838.3115234,3468176,jetson_specialization,0.9400000000000001,0.6875,0.6875,29.875,79.25
1786652838.8501754,3468192,jetson_specialization,-0.15000000000000008,0.3125,0.3125,18.4375,130.375
1786652839.4475162,3468208,jetson_specialization,0.9725625,0.6875,0.6875,7.8125,65.875
1786652840.0030441,3468224,jetson_specialization,0.4763125,0.5625,0.5625,141.3125,296.125
1786652840.5797215,3468240,jetson_specialization,0.7906875,0.625,0.625,11.1875,73.3125
1786652841.121431,3468256,jetson_specialization,0.7942500000000001,0.625,0.625,8.4375,49.9375
1786652841.6626368,3468272,jetson_specialization,0.42212500000000003,0.5,0.5,11.25,85.9375
1786652842.2406168,3468288,jetson_specialization,0.7853749999999999,0.625,0.625,9.25,271.3125
1786652842.8396194,3468304,jetson_specialization,1.1393125,0.75,0.75,29.4375,325.125
1786652843.4306667,3468320,jetson_specialization,0.967125,0.6875,0.6875,18.1875,1025.6875
1786652844.0132678,3468336,jetson_specialization,0.7765624999999999,0.625,0.625,20.5,292.3125
1786652844.5813143,3468352,jetson_specialization,0.4184375,0.5,0.5,12.5,63.9375
1786652845.198769,3468368,jetson_specialization,1.1479375,0.75,0.75,25.6875,908.8125
1786652845.7587485,3468384,jetson_specialization,0.03406249999999997,0.375,0.375,22.6875,98.375
1786652846.3578136,3468400,jetson_specialization,1.1565625,0.75,0.75,13.8125,62.4375
1786652846.9343843,3468416,jetson_specialization,1.1393125,0.75,0.75,27.8125,319.1875
1786652847.5599186,3468432,jetson_specialization,0.75625,0.625,0.625,39.125,807.75
1786652848.172391,3468448,jetson_specialization,0.5545,0.5625,0.5625,59.0625,2027.125
1786652848.7634122,3468464,jetson_specialization,0.977625,0.6875,0.6875,4.3125,21.125
1786652849.3349507,3468480,jetson_specialization,0.777125,0.625,0.625,22.3125,362.0
1786652849.8736696,3468496,jetson_specialization,0.4114375,0.5,0.5,18.6875,102.3125
